date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:38:15	147/147	---M-Z	200	added ('OK')	text/plain	date:Wed,%2022%20Nov%202023%2011:08:15%20GMT	https://brandikonic.com/robots.txt		(from )
16:38:17	501623/501623	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2011:08:16%20GMT	https://brandikonic.com/	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/index.html	(from )
16:38:17	1255/1255	---MCZ	200	added ('OK')	text/css	etag:W/%22654b1657-4e7%22	https://brandikonic.com/wp-content/plugins/click-to-chat-for-whatsapp/new/inc/assets/css/main.css?ver=3.30.1	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/plugins/click-to-chat-for-whatsapp/new/inc/assets/css/main862f.css	(from https://brandikonic.com/)
16:38:18	1076/1076	---M-Z	200	added ('OK')	application/rss+xml	etag:%226fa6f5ced8a64e36e8fa9d3a3cd74761-gzip%22	https://brandikonic.com/feed/	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/feed/index.html	(from https://brandikonic.com/)
16:38:18	110035/110035	---MCZ	200	added ('OK')	text/css	etag:W/%22654bd881-1add3%22	https://brandikonic.com/wp-includes/css/dist/block-library/style.min.css?ver=6.4.1	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-includes/css/dist/block-library/style.minaec2.css	(from https://brandikonic.com/)
16:38:18	747/747	---M-Z	200	added ('OK')	application/rss+xml	etag:%226fa6f5ced8a64e36e8fa9d3a3cd74761-gzip%22	https://brandikonic.com/comments/feed/	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/comments/feed/index.html	(from https://brandikonic.com/)
16:38:18	17572/17572	---MCZ	200	added ('OK')	text/css	etag:W/%2265263514-44a4%22	https://brandikonic.com/wp-content/plugins/woocommerce/assets/css/woocommerce-layout.css?ver=8.2.0	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/plugins/woocommerce/assets/css/woocommerce-layout2632.css	(from https://brandikonic.com/)
16:38:18	7043/7043	---MCZ	200	added ('OK')	text/css	etag:W/%2265263514-1b83%22	https://brandikonic.com/wp-content/plugins/woocommerce/assets/css/woocommerce-smallscreen.css?ver=8.2.0	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/plugins/woocommerce/assets/css/woocommerce-smallscreen2632.css	(from https://brandikonic.com/)
16:38:18	74669/74669	---MCZ	200	added ('OK')	text/css	etag:W/%2265263514-123ad%22	https://brandikonic.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=8.2.0	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/plugins/woocommerce/assets/css/woocommerce2632.css	(from https://brandikonic.com/)
16:38:19	6082/6082	---MCZ	200	added ('OK')	text/css	etag:W/%22650e9566-17c2%22	https://brandikonic.com/wp-content/themes/hello-elementor/style.min.css?ver=2.8.1	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/themes/hello-elementor/style.min1102.css	(from https://brandikonic.com/)
16:38:19	13055/13055	---MCZ	200	added ('OK')	text/css	etag:W/%22650e9566-32ff%22	https://brandikonic.com/wp-content/themes/hello-elementor/theme.min.css?ver=2.8.1	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/themes/hello-elementor/theme.min1102.css	(from https://brandikonic.com/)
16:38:19	19533/19533	---MCZ	200	added ('OK')	text/css	etag:W/%22650e9634-4c4d%22	https://brandikonic.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.23.0	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min192d.css	(from https://brandikonic.com/)
16:38:19	117324/117324	---MCZ	200	added ('OK')	text/css	etag:W/%22650e9634-1ca4c%22	https://brandikonic.com/wp-content/plugins/elementor/assets/css/frontend-lite.min.css?ver=3.16.4	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/plugins/elementor/assets/css/frontend-lite.minafc7.css	(from https://brandikonic.com/)
16:38:19	12876/12876	---MCZ	200	added ('OK')	text/css	etag:W/%22650e9634-324c%22	https://brandikonic.com/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.min.css?ver=5.3.6	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.min48f5.css	(from https://brandikonic.com/)
16:38:20	12100/12100	---MCZ	200	added ('OK')	text/css	etag:W/%226527e13c-2f44%22	https://brandikonic.com/wp-content/uploads/elementor/css/post-18.css?ver=1697112380	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/elementor/css/post-18f086.css	(from https://brandikonic.com/)
16:38:20	11764/11764	---MCZ	200	added ('OK')	text/css	etag:W/%22650e9679-2df4%22	https://brandikonic.com/wp-content/plugins/elementor-pro/assets/css/frontend-lite.min.css?ver=3.16.2	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/plugins/elementor-pro/assets/css/frontend-lite.min6b60.css	(from https://brandikonic.com/)
16:38:20	630977/630977	---MCZ	200	added ('OK')	text/css	etag:W/%226527b432-9a0c1%22	https://brandikonic.com/wp-content/plugins/ultimate-elementor/assets/min-css/uael-frontend.min.css?ver=1.36.20	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/plugins/ultimate-elementor/assets/min-css/uael-frontend.min20e9.css	(from https://brandikonic.com/)
16:38:20	310406/310406	---MCZ	200	added ('OK')	text/css	etag:W/%226527e13d-4bc86%22	https://brandikonic.com/wp-content/uploads/elementor/css/global.css?ver=1697112381	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/elementor/css/global6e38.css	(from https://brandikonic.com/)
16:38:20	253246/253246	---MCZ	200	added ('OK')	text/css	etag:W/%22655739a3-3dd3e%22	https://brandikonic.com/wp-content/uploads/elementor/css/post-427.css?ver=1700215203	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/elementor/css/post-42749f0.css	(from https://brandikonic.com/)
16:38:21	57912/57912	---MCZ	200	added ('OK')	text/css	etag:W/%22650e9634-e238%22	https://brandikonic.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://brandikonic.com/)
16:38:21	669/669	---MCZ	200	added ('OK')	text/css	etag:W/%22650e9634-29d%22	https://brandikonic.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from https://brandikonic.com/)
16:38:21	677/677	---MCZ	200	added ('OK')	text/css	etag:W/%22650e9634-2a5%22	https://brandikonic.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min52d5.css	(from https://brandikonic.com/)
16:38:21	675/675	---MCZ	200	added ('OK')	text/css	etag:W/%22650e9634-2a3%22	https://brandikonic.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css	(from https://brandikonic.com/)
16:38:22	87553/87553	---MCZ	200	added ('OK')	application/javascript	etag:W/%22654bd881-15601%22	https://brandikonic.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-includes/js/jquery/jquery.minf43b.js	(from https://brandikonic.com/)
16:38:22	13577/13577	---MCZ	200	added ('OK')	application/javascript	etag:W/%22650e9493-3509%22	https://brandikonic.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://brandikonic.com/)
16:38:22	1711/1711	---MCZ	200	added ('OK')	application/javascript	etag:W/%226533c43b-6af%22	https://brandikonic.com/wp-content/plugins/pixelyoursite-pro/dist/scripts/js.cookie-2.1.3.min.js?ver=2.1.3	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/plugins/pixelyoursite-pro/dist/scripts/js.cookie-2.1.3.min4c71.js	(from https://brandikonic.com/)
16:38:22	1326/1326	---MCZ	200	added ('OK')	application/javascript	etag:W/%226533c43b-52e%22	https://brandikonic.com/wp-content/plugins/pixelyoursite-pro/dist/scripts/jquery.bind-first-0.2.3.min.js?ver=6.4.1	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/plugins/pixelyoursite-pro/dist/scripts/jquery.bind-first-0.2.3.minaec2.js	(from https://brandikonic.com/)
16:38:23	223539/223539	---MCZ	200	added ('OK')	application/javascript	etag:W/%226533c43b-36933%22	https://brandikonic.com/wp-content/plugins/pixelyoursite-pro/dist/scripts/public.js?ver=9.10.5.1	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/plugins/pixelyoursite-pro/dist/scripts/public2e99.js	(from https://brandikonic.com/)
16:38:24	1112838/1112838	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Nov%202023%2011:08:24%20GMT	https://brandikonic.com/wp-json/	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-json/index.html	(from https://brandikonic.com/)
16:38:25	374333/374333	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Nov%202023%2011:08:25%20GMT	https://brandikonic.com/wp-json/wp/v2/pages/427	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-json/wp/v2/pages/427.json	(from https://brandikonic.com/)
16:38:25	2023/2023	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Nov%202023%2011:08:25%20GMT	https://brandikonic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbrandikonic.com%2F	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-json/oembed/1.0/embed38ee.json	(from https://brandikonic.com/)
16:38:26	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2022%20Nov%202023%2011:08:26%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/My%20Web%20Sites/branding%20new%20website/www.googletagmanager.com/gtm.1c5445.delayed	(from https://brandikonic.com/)
16:38:26	976/976	---M--	200	added ('OK')	image/png	etag:%22654cb148-3d0%22	https://brandikonic.com/wp-content/uploads/2023/09/cropped-Brandikonic-Icon-32x32.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/09/cropped-Brandikonic-Icon-32x32.png	(from https://brandikonic.com/)
16:38:26	5090/5090	---M--	200	added ('OK')	image/png	etag:%22654cb145-13e2%22	https://brandikonic.com/wp-content/uploads/2023/09/cropped-Brandikonic-Icon-192x192.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/09/cropped-Brandikonic-Icon-192x192.png	(from https://brandikonic.com/)
16:38:27	4789/4789	---M--	200	added ('OK')	image/png	etag:%22654cb146-12b5%22	https://brandikonic.com/wp-content/uploads/2023/09/cropped-Brandikonic-Icon-180x180.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/09/cropped-Brandikonic-Icon-180x180.png	(from https://brandikonic.com/)
16:38:27	2780/2780	---M--	200	added ('OK')	image/png	etag:%22652a663c-adc%22	https://brandikonic.com/wp-content/uploads/2023/09/Brandikonic-Logo.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/09/Brandikonic-Logo.png	(from https://brandikonic.com/)
16:38:27	26596/26596	---MCZ	200	added ('OK')	text/css	etag:W/%22650e9679-67e4%22	https://brandikonic.com/wp-content/plugins/elementor-pro/assets/css/widget-nav-menu.min.css	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/plugins/elementor-pro/assets/css/widget-nav-menu.min.css	(from https://brandikonic.com/)
16:38:27	9921/9921	---MCZ	200	added ('OK')	text/css	etag:W/%22650e9634-26c1%22	https://brandikonic.com/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	(from https://brandikonic.com/)
16:38:28	85815/85815	---M--	200	added ('OK')	image/png	etag:%22652a698d-14f37%22	https://brandikonic.com/wp-content/uploads/2023/10/New-Hero-Image.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/10/New-Hero-Image.png	(from https://brandikonic.com/)
16:38:28	865/865	---M--	200	added ('OK')	image/png	etag:%22652a698f-361%22	https://brandikonic.com/wp-content/uploads/2023/10/MYTYLES.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/10/MYTYLES.png	(from https://brandikonic.com/)
16:38:28	1239/1239	---M--	200	added ('OK')	image/png	etag:%22652a6991-4d7%22	https://brandikonic.com/wp-content/uploads/2023/10/HENCE.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/10/HENCE.png	(from https://brandikonic.com/)
16:38:28	2127/2127	---M--	200	added ('OK')	image/png	etag:%22652a6992-84f%22	https://brandikonic.com/wp-content/uploads/2023/10/DENSTECH.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/10/DENSTECH.png	(from https://brandikonic.com/)
16:38:29	1192/1192	---M--	200	added ('OK')	image/png	etag:%22652a6994-4a8%22	https://brandikonic.com/wp-content/uploads/2023/10/UPPERX.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/10/UPPERX.png	(from https://brandikonic.com/)
16:38:29	1418/1418	---M--	200	added ('OK')	image/png	etag:%22652a6995-58a%22	https://brandikonic.com/wp-content/uploads/2023/10/EATOUS.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/10/EATOUS.png	(from https://brandikonic.com/)
16:38:29	1042/1042	---M--	200	added ('OK')	image/png	etag:%22652a6997-412%22	https://brandikonic.com/wp-content/uploads/2023/10/CYBER-FENCE.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/10/CYBER-FENCE.png	(from https://brandikonic.com/)
16:38:29	1300/1300	---M--	200	added ('OK')	image/png	etag:%22652a68c2-514%22	https://brandikonic.com/wp-content/uploads/2023/09/Professional-Design-Team-1.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/09/Professional-Design-Team-1.png	(from https://brandikonic.com/)
16:38:30	1042/1042	---M--	200	added ('OK')	image/png	etag:%22652a68c3-412%22	https://brandikonic.com/wp-content/uploads/2023/09/clients-Trust-Brandikonic-4.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/09/clients-Trust-Brandikonic-4.png	(from https://brandikonic.com/)
16:38:30	1181/1181	---M--	200	added ('OK')	image/png	etag:%22652a68c2-49d%22	https://brandikonic.com/wp-content/uploads/2023/09/Designs-Made-2.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/09/Designs-Made-2.png	(from https://brandikonic.com/)
16:38:30	1076/1076	---M--	200	added ('OK')	image/png	etag:%22652a68c4-434%22	https://brandikonic.com/wp-content/uploads/2023/09/Average-Rating-3.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/09/Average-Rating-3.png	(from https://brandikonic.com/)
16:38:30	2204/2204	---M--	200	added ('OK')	image/png	etag:%22652a6998-89c%22	https://brandikonic.com/wp-content/uploads/2023/10/Professional-Design-Team-2.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/10/Professional-Design-Team-2.png	(from https://brandikonic.com/)
16:38:30	2323/2323	---M--	200	added ('OK')	image/png	etag:%22652a6999-913%22	https://brandikonic.com/wp-content/uploads/2023/10/clients-Trust-Brandikonic-2.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/10/clients-Trust-Brandikonic-2.png	(from https://brandikonic.com/)
16:38:31	2364/2364	---M--	200	added ('OK')	image/png	etag:%22652a6999-93c%22	https://brandikonic.com/wp-content/uploads/2023/10/Average-Rating-2.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/10/Average-Rating-2.png	(from https://brandikonic.com/)
16:38:31	13043/13043	---M--	200	added ('OK')	image/jpeg	etag:%22652a699a-32f3%22	https://brandikonic.com/wp-content/uploads/2023/10/Home-Logo-Design.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/10/Home-Logo-Design.jpg	(from https://brandikonic.com/)
16:38:31	14929/14929	---M--	200	added ('OK')	image/jpeg	etag:%22652a699d-3a51%22	https://brandikonic.com/wp-content/uploads/2023/10/Home-WebSite-Design.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/10/Home-WebSite-Design.jpg	(from https://brandikonic.com/)
16:38:31	17472/17472	---M--	200	added ('OK')	image/jpeg	etag:%22652a699f-4440%22	https://brandikonic.com/wp-content/uploads/2023/10/Home-Packageing-Design.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/10/Home-Packageing-Design.jpg	(from https://brandikonic.com/)
16:38:32	25238/25238	---M--	200	added ('OK')	image/png	etag:%22652a69a3-6296%22	https://brandikonic.com/wp-content/uploads/2023/10/Brandname-S.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/10/Brandname-S.png	(from https://brandikonic.com/)
16:38:32	293186/293186	---M--	200	added ('OK')	image/jpeg	etag:%22654cb31f-47942%22	https://brandikonic.com/wp-content/uploads/2023/11/9942823_4305996-scaled.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/11/9942823_4305996-scaled.jpg	(from https://brandikonic.com/)
16:38:35	288912/288912	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2011:08:34%20GMT	https://brandikonic.com/logodesign/	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/logodesign/index.html	(from https://brandikonic.com/)
16:38:35	472419/472419	---M--	200	added ('OK')	image/jpeg	etag:%22654cb339-73563%22	https://brandikonic.com/wp-content/uploads/2023/11/Social-Media-Management-scaled.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/11/Social-Media-Management-scaled.jpg	(from https://brandikonic.com/)
16:38:36	229945/229945	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2011:08:35%20GMT	https://brandikonic.com/packagingdesign/	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/packagingdesign/index.html	(from https://brandikonic.com/)
16:38:36	226077/226077	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2011:08:35%20GMT	https://brandikonic.com/webdesign/	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/webdesign/index.html	(from https://brandikonic.com/)
16:38:36	366013/366013	---M--	200	added ('OK')	image/jpeg	etag:%226548b011-595bd%22	https://brandikonic.com/wp-content/uploads/2023/11/Viral-Reel-Editing-scaled.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/11/Viral-Reel-Editing-scaled.jpg	(from https://brandikonic.com/)
16:38:36	373700/373700	---M--	200	added ('OK')	image/jpeg	etag:%22654cb32b-5b3c4%22	https://brandikonic.com/wp-content/uploads/2023/11/PPT-Design-scaled.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/11/PPT-Design-scaled.jpg	(from https://brandikonic.com/)
16:38:36	73539/73539	---M--	200	added ('OK')	image/jpeg	etag:%22652a6653-11f43%22	https://brandikonic.com/wp-content/uploads/2023/09/Theodore-.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/09/Theodore-.jpg	(from https://brandikonic.com/)
16:38:37	200785/200785	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2011:08:36%20GMT	https://brandikonic.com/brandname/	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/brandname/index.html	(from https://brandikonic.com/)
16:38:37	148681/148681	---M--	200	added ('OK')	image/jpeg	etag:%22652a665a-244c9%22	https://brandikonic.com/wp-content/uploads/2023/09/Perfum.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/09/Perfum.jpg	(from https://brandikonic.com/)
16:38:37	220227/220227	---M--	200	added ('OK')	image/jpeg	etag:%22652a664a-35c43%22	https://brandikonic.com/wp-content/uploads/2023/09/Dadis-vaida-final-slide.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/09/Dadis-vaida-final-slide.jpg	(from https://brandikonic.com/)
16:38:37	239350/239350	---M--	200	added ('OK')	image/jpeg	etag:%22652a6662-3a6f6%22	https://brandikonic.com/wp-content/uploads/2023/09/Beer-bottle_fina.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/09/Beer-bottle_fina.jpg	(from https://brandikonic.com/)
16:38:37	118302/118302	---M--	200	added ('OK')	image/jpeg	etag:%22652a666b-1ce1e%22	https://brandikonic.com/wp-content/uploads/2023/09/Meine-Liebe.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/09/Meine-Liebe.jpg	(from https://brandikonic.com/)
16:38:37	55397/55397	---M--	200	added ('OK')	image/jpeg	etag:%22652a6672-d865%22	https://brandikonic.com/wp-content/uploads/2023/09/Muddy-Water.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/09/Muddy-Water.jpg	(from https://brandikonic.com/)
16:38:37	46573/46573	---M--	200	added ('OK')	image/png	etag:%22652a69bb-b5ed%22	https://brandikonic.com/wp-content/uploads/2023/10/Website-27.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/10/Website-27.png	(from https://brandikonic.com/)
16:38:38	33730/33730	---M--	200	added ('OK')	image/png	etag:%22652a69be-83c2%22	https://brandikonic.com/wp-content/uploads/2023/10/Website-19.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/10/Website-19.png	(from https://brandikonic.com/)
16:38:38	65547/65547	---M--	200	added ('OK')	image/png	etag:%22652a69c2-1000b%22	https://brandikonic.com/wp-content/uploads/2023/10/Website-22.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/10/Website-22.png	(from https://brandikonic.com/)
16:38:38	40227/40227	---M--	200	added ('OK')	image/png	etag:%22652a69c5-9d23%22	https://brandikonic.com/wp-content/uploads/2023/10/Website-5.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/10/Website-5.png	(from https://brandikonic.com/)
16:38:38	20670/20670	---M--	200	added ('OK')	image/jpeg	etag:%22652a69c7-50be%22	https://brandikonic.com/wp-content/uploads/2023/10/Website-2.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/10/Website-2.jpg	(from https://brandikonic.com/)
16:38:39	95227/95227	---M--	200	added ('OK')	image/png	etag:%22654cb149-173fb%22	https://brandikonic.com/wp-content/uploads/2023/10/original-e08ff85d1d45a5819f1a055057809a98.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/10/original-e08ff85d1d45a5819f1a055057809a98.png	(from https://brandikonic.com/)
16:38:39	12875/12875	---M--	200	added ('OK')	image/jpeg	etag:%22652a69e0-324b%22	https://brandikonic.com/wp-content/uploads/2023/10/1-17.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/10/1-17.jpg	(from https://brandikonic.com/)
16:38:39	18625/18625	---M--	200	added ('OK')	image/jpeg	etag:%22652a69e2-48c1%22	https://brandikonic.com/wp-content/uploads/2023/10/1-7.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/10/1-7.jpg	(from https://brandikonic.com/)
16:38:39	13602/13602	---M--	200	added ('OK')	image/jpeg	etag:%22652a69e4-3522%22	https://brandikonic.com/wp-content/uploads/2023/10/1-3.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/10/1-3.jpg	(from https://brandikonic.com/)
16:38:39	30560/30560	---M--	200	added ('OK')	image/jpeg	etag:%22652a69e7-7760%22	https://brandikonic.com/wp-content/uploads/2023/10/Packaging_Design-7.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/10/Packaging_Design-7.jpg	(from https://brandikonic.com/)
16:38:40	21798/21798	---M--	200	added ('OK')	image/jpeg	etag:%22652a69e9-5526%22	https://brandikonic.com/wp-content/uploads/2023/10/Packaging_Design-3.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/10/Packaging_Design-3.jpg	(from https://brandikonic.com/)
16:38:40	62236/62236	---M--	200	added ('OK')	image/jpeg	etag:%22652a69ec-f31c%22	https://brandikonic.com/wp-content/uploads/2023/10/Packaging_Design-9.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/10/Packaging_Design-9.jpg	(from https://brandikonic.com/)
16:38:40	24426/24426	---M--	200	added ('OK')	image/jpeg	etag:%22654cb14e-5f6a%22	https://brandikonic.com/wp-content/uploads/2023/10/Brand_name_Vanessa.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/10/Brand_name_Vanessa.jpg	(from https://brandikonic.com/)
16:38:40	13008/13008	---M--	200	added ('OK')	image/jpeg	etag:%22652a69d2-32d0%22	https://brandikonic.com/wp-content/uploads/2023/10/Brand_name_Yogye.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/10/Brand_name_Yogye.jpg	(from https://brandikonic.com/)
16:38:40	27632/27632	---M--	200	added ('OK')	image/jpeg	etag:%22652a69d5-6bf0%22	https://brandikonic.com/wp-content/uploads/2023/10/Brand_name_Utiliquo.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/10/Brand_name_Utiliquo.jpg	(from https://brandikonic.com/)
16:38:41	34191/34191	---M--	200	added ('OK')	image/jpeg	etag:%22652a69d8-858f%22	https://brandikonic.com/wp-content/uploads/2023/10/Brand_name_Macky.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/10/Brand_name_Macky.jpg	(from https://brandikonic.com/)
16:38:41	16837/16837	---M--	200	added ('OK')	image/jpeg	etag:%22652a69db-41c5%22	https://brandikonic.com/wp-content/uploads/2023/10/Brand_name_Westfortune.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/10/Brand_name_Westfortune.jpg	(from https://brandikonic.com/)
